"Date","Sea Surface Temperature (oC)"
2000-12-30,2.94
2000-12-31,2.945
2001-01-01,2.849
2001-01-02,2.632
2001-01-03,2.445
2001-01-04,2.308
2001-01-05,2.301
2001-01-06,2.229
2001-01-07,2.476
2001-01-08,2.543
2001-01-09,2.487
2001-01-10,2.397
2001-01-11,2.329
2001-01-12,2.293
2001-01-13,2.225
2001-01-14,2.162
2001-01-15,2.101
2001-01-16,2.031
2001-01-17,1.951
2001-01-18,1.887
2001-01-19,1.782
2001-01-20,1.76
2001-01-21,1.728
2001-01-22,1.858
2001-01-23,1.846
2001-01-24,1.866
2001-01-25,1.885
2001-01-26,1.859
2001-01-27,1.828
2001-01-28,1.806
2001-01-29,1.844
2001-01-30,1.864
2001-01-31,1.989
2001-02-01,2.032
2001-02-02,2.057
2001-02-03,2.037
2001-02-04,2.019
2001-02-05,2.022
2001-02-06,2.167
2001-02-07,2.213
2001-02-08,2.182
2001-02-09,2.148
2001-02-10,2.176
2001-02-11,2.06
2001-02-12,1.661
2001-02-13,1.466
2001-02-14,1.047
2001-02-15,0.807
2001-02-16,0.472
2001-02-17,0.315
2001-02-18,0.201
2001-02-19,0.152
2001-02-20,0.206
2001-02-21,0.254
2001-02-22,0.177
2001-02-23,-0.009
2001-02-24,0.051
2001-02-25,0.185
2001-02-26,0.186
2001-02-27,0.242
2001-02-28,0.104
2001-03-01,-0.327
2001-03-02,-0.457
2001-03-03,-0.707
2001-03-04,-0.751
2001-03-05,-0.547
2001-03-06,-0.296
2001-03-07,0.389
2001-03-08,0.489
2001-03-09,0.41
2001-03-10,0.351
2001-03-11,0.356
2001-03-12,0.517
2001-03-13,0.618
2001-03-14,0.766
2001-03-15,0.868
2001-03-16,0.942
2001-03-17,1.032
2001-03-18,1.159
2001-03-19,1.2
2001-03-20,1.269
2001-03-21,1.664
2001-03-22,1.536
2001-03-23,1.595
2001-03-24,1.673
2001-03-25,1.688
2001-03-26,1.864
2001-03-27,1.795
2001-03-28,1.759
2001-03-29,1.847
2001-03-30,1.997
2001-03-31,1.968
2001-04-01,2.066
2001-04-02,2.063
2001-04-03,2.016
2001-04-04,2.012
2001-04-05,2.165
2001-04-06,2.192
2001-04-07,2.257
2001-04-08,2.326
2001-04-09,2.315
2001-04-10,2.29
2001-04-11,2.337
2001-04-12,2.603
2001-04-13,2.478
2001-04-14,2.43
2001-04-15,2.428
2001-04-16,2.513
2001-04-17,2.643
2001-04-18,2.626
2001-04-19,2.59
2001-04-20,2.661
2001-04-21,2.732
2001-04-22,2.77
2001-04-23,2.767
2001-04-24,2.908
2001-04-25,3.128
2001-04-26,3.324
2001-04-27,3.287
2001-04-28,3.359
2001-04-29,3.609
2001-04-30,3.79
2001-05-01,3.933
2001-05-02,4.152
2001-05-03,4.267
2001-05-04,4.433
2001-05-05,4.702
2001-05-06,4.444
2001-05-07,4.532
2001-05-08,4.797
2001-05-09,5.194
2001-05-10,5.08
2001-05-11,4.867
2001-05-12,4.902
2001-05-13,5.362
2001-05-14,5.285
2001-05-15,5.248
2001-05-16,5.161
2001-05-17,5.165
2001-05-18,5.419
2001-05-19,5.655
2001-05-20,5.999
2001-05-21,6.382
2001-05-22,6.154
2001-05-23,6.386
2001-05-24,6.42
2001-05-25,6.649
2001-05-26,6.622
2001-05-27,6.973
2001-05-28,7.002
2001-05-29,6.975
2001-05-30,7.179
2001-05-31,7.138
2001-06-01,7.177
2001-06-02,7.675
2001-06-03,7.507
2001-06-04,7.368
2001-06-05,7.661
2001-06-06,8.024
2001-06-07,8.458
2001-06-08,9.194
2001-06-09,9.736
2001-06-10,9.485
2001-06-11,9.712
2001-06-12,9.723
2001-06-13,9.629
2001-06-14,9.871
2001-06-15,10.289
2001-06-16,10.881
2001-06-17,11.291
2001-06-18,11.465
2001-06-19,11.907
2001-06-20,11.46
2001-06-21,11.547
2001-06-22,12.122
2001-06-23,12.345
2001-06-24,12.264
2001-06-25,12.415
2001-06-26,13.169
2001-06-27,13.528
2001-06-28,13.383
2001-06-29,13.643
2001-06-30,13.439
2001-07-01,13.309
2001-07-02,13.416
2001-07-03,13.59
2001-07-04,13.83
2001-07-05,13.808
2001-07-06,13.73
2001-07-07,13.689
2001-07-08,13.782
2001-07-09,14.149
2001-07-10,14.243
2001-07-11,14.623
2001-07-12,14.683
2001-07-13,14.423
2001-07-14,14.51
2001-07-15,14.848
2001-07-16,15.089
2001-07-17,15.421
2001-07-18,15.507
2001-07-19,15.533
2001-07-20,15.644
2001-07-21,15.947
2001-07-22,15.631
2001-07-23,15.105
2001-07-24,15.051
2001-07-25,14.973
2001-07-26,15.203
2001-07-27,15.326
2001-07-28,15.699
2001-07-29,15.762
2001-07-30,16.015
2001-07-31,16.02
2001-08-01,15.234
2001-08-02,15.154
2001-08-03,15.227
2001-08-04,15.632
2001-08-05,15.95
2001-08-06,16.218
2001-08-07,16.095
2001-08-08,16.367
2001-08-09,16.703
2001-08-10,16.749
2001-08-11,17.073
2001-08-12,17.503
2001-08-13,17.537
2001-08-14,17.564
2001-08-15,18.028
2001-08-16,18.062
2001-08-17,17.942
2001-08-18,18.102
2001-08-19,18.075
2001-08-20,18.306
2001-08-21,18.458
2001-08-22,18.557
2001-08-23,18.531
2001-08-24,18.435
2001-08-25,17.524
2001-08-26,17.216
2001-08-27,17.374
2001-08-28,17.411
2001-08-29,17.448
2001-08-30,17.664
2001-08-31,17.485
2001-09-01,17.493
2001-09-02,17.338
2001-09-03,17.34
2001-09-04,17.343
2001-09-05,17.47
2001-09-06,16.939
2001-09-07,16.766
2001-09-08,16.798
2001-09-09,16.994
2001-09-10,17.237
2001-09-11,17.428
2001-09-12,17.332
2001-09-13,16.888
2001-09-14,16.736
2001-09-15,16.572
2001-09-16,16.452
2001-09-17,16.604
2001-09-18,16.454
2001-09-19,16.188
2001-09-20,16.1
2001-09-21,16.161
2001-09-22,16.233
2001-09-23,16.394
2001-09-24,16.79
2001-09-25,16.991
2001-09-26,17.1
2001-09-27,16.84
2001-09-28,16.519
2001-09-29,16.34
2001-09-30,16.045
2001-10-01,15.851
2001-10-02,15.788
2001-10-03,15.808
2001-10-04,15.803
2001-10-05,15.847
2001-10-06,15.875
2001-10-07,15.766
2001-10-08,15.529
2001-10-09,15.225
2001-10-10,14.955
2001-10-11,14.85
2001-10-12,14.812
2001-10-13,14.783
2001-10-14,14.698
2001-10-15,14.673
2001-10-16,14.609
2001-10-17,14.574
2001-10-18,14.367
2001-10-19,14.002
2001-10-20,13.974
2001-10-21,14.004
2001-10-22,13.982
2001-10-23,13.899
2001-10-24,13.852
2001-10-25,13.904
2001-10-26,13.947
2001-10-27,13.851
2001-10-28,13.711
2001-10-29,13.588
2001-10-30,13.431
2001-10-31,13.094
2001-11-01,12.862
2001-11-02,12.765
2001-11-03,12.742
2001-11-04,12.816
2001-11-05,12.741
2001-11-06,12.661
2001-11-07,12.517
2001-11-08,11.99
2001-11-09,11.712
2001-11-10,11.511
2001-11-11,11.302
2001-11-12,11.105
2001-11-13,10.801
2001-11-14,10.521
2001-11-15,10.459
2001-11-16,10.462
2001-11-17,10.384
2001-11-18,10.26
2001-11-19,10.241
2001-11-20,10.265
2001-11-21,10.21
2001-11-22,10.069
2001-11-23,9.975
2001-11-24,9.895
2001-11-25,9.822
2001-11-26,9.788
2001-11-27,9.78
2001-11-28,9.779
2001-11-29,9.719
2001-11-30,9.684
2001-12-01,9.713
2001-12-02,9.698
2001-12-03,9.709
2001-12-04,9.649
2001-12-05,9.591
2001-12-06,9.556
2001-12-07,9.435
2001-12-08,9.151
2001-12-09,8.955
2001-12-10,8.786
2001-12-11,8.463
2001-12-12,8.252
2001-12-13,8.239
2001-12-14,8.132
2001-12-15,7.93
2001-12-16,7.728
2001-12-17,7.587
2001-12-18,7.448
2001-12-19,7.464
2001-12-20,7.407
2001-12-21,7.367
2001-12-22,7.299
2001-12-23,7.156
2001-12-24,7.023
2001-12-25,6.913
2001-12-26,6.741
2001-12-27,6.618
2001-12-28,6.438
2001-12-29,6.194
2001-12-30,5.92
2001-12-31,5.651
2002-01-01,5.363
2002-01-02,5.076
2002-01-03,4.835
2002-01-04,4.601
2002-01-05,4.423
2002-01-06,4.335
2002-01-07,4.334
2002-01-08,4.347
2002-01-09,4.262
2002-01-10,4.203
2002-01-11,4.042
2002-01-12,3.836
2002-01-13,3.638
2002-01-14,3.878
2002-01-15,3.822
2002-01-16,3.892
2002-01-17,3.733
2002-01-18,3.597
2002-01-19,3.462
2002-01-20,3.4
2002-01-21,3.488
2002-01-22,3.546
2002-01-23,3.747
2002-01-24,3.672
2002-01-25,3.918
2002-01-26,3.914
2002-01-27,3.501
2002-01-28,3.676
2002-01-29,3.484
2002-01-30,3.466
2002-01-31,3.802
2002-02-01,4.008
2002-02-02,4.029
2002-02-03,3.992
2002-02-04,4.1
2002-02-05,4.916
2002-02-06,4.686
2002-02-07,4.334
2002-02-08,4.374
2002-02-09,4.34
2002-02-10,4.25
2002-02-11,4.185
2002-02-12,4.143
2002-02-13,4.174
2002-02-14,4.015
2002-02-15,3.916
2002-02-16,3.736
2002-02-17,3.75
2002-02-18,3.769
2002-02-19,3.86
2002-02-20,3.773
2002-02-21,3.694
2002-02-22,3.663
2002-02-23,3.643
2002-02-24,3.55
2002-02-25,3.527
2002-02-26,3.489
2002-02-27,3.41
2002-02-28,3.022
2002-03-01,2.529
2002-03-02,2.522
2002-03-03,2.309
2002-03-04,1.729
2002-03-05,1.681
2002-03-06,1.884
2002-03-07,2.065
2002-03-08,2.157
2002-03-09,2.314
2002-03-10,2.221
2002-03-11,1.891
2002-03-12,1.85
2002-03-13,1.817
2002-03-14,1.707
2002-03-15,1.498
2002-03-16,1.548
2002-03-17,1.62
2002-03-18,1.844
2002-03-19,1.992
2002-03-20,2.117
2002-03-21,2.149
2002-03-22,2.084
2002-03-23,1.895
2002-03-24,1.739
2002-03-25,1.675
2002-03-26,1.719
2002-03-27,1.677
2002-03-28,1.559
2002-03-29,1.539
2002-03-30,1.632
2002-03-31,1.724
2002-04-01,1.755
2002-04-02,1.603
2002-04-03,1.696
2002-04-04,1.763
2002-04-05,1.907
2002-04-06,2.093
2002-04-07,2.223
2002-04-08,2.429
2002-04-09,2.447
2002-04-10,2.235
2002-04-11,2.329
2002-04-12,2.485
2002-04-13,2.403
2002-04-14,2.463
2002-04-15,2.731
2002-04-16,2.917
2002-04-17,3.079
2002-04-18,3.007
2002-04-19,3.26
2002-04-20,3.251
2002-04-21,3.398
2002-04-22,3.407
2002-04-23,3.355
2002-04-24,3.336
2002-04-25,3.479
2002-04-26,3.419
2002-04-27,3.235
2002-04-28,3.247
2002-04-29,3.441
2002-04-30,3.443
2002-05-01,3.464
2002-05-02,3.732
2002-05-03,3.905
2002-05-04,3.626
2002-05-05,3.788
2002-05-06,4.003
2002-05-07,4.093
2002-05-08,4.335
2002-05-09,4.756
2002-05-10,4.648
2002-05-11,4.595
2002-05-12,4.688
2002-05-13,4.992
2002-05-14,4.912
2002-05-15,4.876
2002-05-16,4.917
2002-05-17,5.027
2002-05-18,5.083
2002-05-19,5.206
2002-05-20,5.652
2002-05-21,5.8
2002-05-22,5.805
2002-05-23,5.815
2002-05-24,5.974
2002-05-25,6.125
2002-05-26,6.339
2002-05-27,6.521
2002-05-28,6.777
2002-05-29,7.243
2002-05-30,7.438
2002-05-31,7.454
2002-06-01,7.437
2002-06-02,7.383
2002-06-03,7.472
2002-06-04,7.856
2002-06-05,7.954
2002-06-06,7.766
2002-06-07,7.79
2002-06-08,7.971
2002-06-09,8.351
2002-06-10,8.41
2002-06-11,8.605
2002-06-12,8.606
2002-06-13,8.815
2002-06-14,9.33
2002-06-15,9.352
2002-06-16,9.061
2002-06-17,9.501
2002-06-18,9.916
2002-06-19,10.35
2002-06-20,11.086
2002-06-21,10.801
2002-06-22,10.648
2002-06-23,11.038
2002-06-24,10.916
2002-06-25,10.681
2002-06-26,10.831
2002-06-27,11.011
2002-06-28,10.97
2002-06-29,11.351
2002-06-30,12.01
2002-07-01,12.157
2002-07-02,12.466
2002-07-03,12.989
2002-07-04,13.395
2002-07-05,13.226
2002-07-06,13.204
2002-07-07,13.568
2002-07-08,13.66
2002-07-09,13.515
2002-07-10,13.342
2002-07-11,13.532
2002-07-12,13.572
2002-07-13,13.668
2002-07-14,13.844
2002-07-15,14.209
2002-07-16,14.487
2002-07-17,14.851
2002-07-18,14.938
2002-07-19,15.196
2002-07-20,15.492
2002-07-21,15.419
2002-07-22,15.409
2002-07-23,15.264
2002-07-24,15.116
2002-07-25,15.203
2002-07-26,15.258
2002-07-27,15.357
2002-07-28,15.789
2002-07-29,15.855
2002-07-30,16.017
2002-07-31,16.427
2002-08-01,16.692
2002-08-02,16.842
2002-08-03,16.869
2002-08-04,17.093
2002-08-05,17.175
2002-08-06,16.893
2002-08-07,16.821
2002-08-08,17.292
2002-08-09,17.623
2002-08-10,17.885
2002-08-11,17.912
2002-08-12,18.124
2002-08-13,18.66
2002-08-14,18.929
2002-08-15,19.14
2002-08-16,18.968
2002-08-17,18.872
2002-08-18,19.151
2002-08-19,19.323
2002-08-20,19.449
2002-08-21,19.455
2002-08-22,19.679
2002-08-23,19.424
2002-08-24,19.439
2002-08-25,19.737
2002-08-26,19.636
2002-08-27,19.448
2002-08-28,19.506
2002-08-29,19.626
2002-08-30,19.668
2002-08-31,19.444
2002-09-01,19.323
2002-09-02,19.26
2002-09-03,19.304
2002-09-04,19.389
2002-09-05,19.457
2002-09-06,19.055
2002-09-07,18.959
2002-09-08,18.774
2002-09-09,18.444
2002-09-10,18.349
2002-09-11,17.846
2002-09-12,17.255
2002-09-13,16.649
2002-09-14,16.493
2002-09-15,16.595
2002-09-16,16.381
2002-09-17,16.308
2002-09-18,16.375
2002-09-19,16.453
2002-09-20,16.424
2002-09-21,16.266
2002-09-22,16.409
2002-09-23,16.525
2002-09-24,16.629
2002-09-25,16.725
2002-09-26,16.78
2002-09-27,16.836
2002-09-28,16.612
2002-09-29,16.12
2002-09-30,15.922
2002-10-01,15.606
2002-10-02,15.264
2002-10-03,15.14
2002-10-04,15.054
2002-10-05,14.792
2002-10-06,14.46
2002-10-07,14.547
2002-10-08,14.439
2002-10-09,14.424
2002-10-10,14.414
2002-10-11,14.393
2002-10-12,14.362
2002-10-13,14.394
2002-10-14,14.483
2002-10-15,14.168
2002-10-16,14.165
2002-10-17,14.19
2002-10-18,13.997
2002-10-19,13.772
2002-10-20,13.358
2002-10-21,13.05
2002-10-22,12.772
2002-10-23,12.518
2002-10-24,12.464
2002-10-25,12.462
2002-10-26,12.427
2002-10-27,12.241
2002-10-28,12.035
2002-10-29,11.866
2002-10-30,11.69
2002-10-31,11.591
2002-11-01,11.39
2002-11-02,11.119
2002-11-03,10.601
2002-11-04,10.233
2002-11-05,10.111
2002-11-06,9.99
2002-11-07,9.932
2002-11-08,9.67
2002-11-09,9.459
2002-11-10,9.445
2002-11-11,9.443
2002-11-12,9.457
2002-11-13,9.48
2002-11-14,9.419
2002-11-15,9.271
2002-11-16,9.167
2002-11-17,9.036
2002-11-18,8.923
2002-11-19,8.52
2002-11-20,8.404
2002-11-21,8.335
2002-11-22,8.319
2002-11-23,8.29
2002-11-24,8.101
2002-11-25,7.845
2002-11-26,7.668
2002-11-27,7.476
2002-11-28,7.342
2002-11-29,7.119
2002-11-30,6.895
2002-12-01,6.736
2002-12-02,6.476
2002-12-03,6.249
2002-12-04,6.082
2002-12-05,5.912
2002-12-06,5.775
2002-12-07,5.622
2002-12-08,5.505
2002-12-09,5.338
2002-12-10,5.093
2002-12-11,4.976
2002-12-12,4.899
2002-12-13,4.894
2002-12-14,4.781
2002-12-15,4.876
2002-12-16,4.808
2002-12-17,4.714
2002-12-18,4.589
2002-12-19,4.538
2002-12-20,4.549
2002-12-21,4.566
2002-12-22,4.613
2002-12-23,4.591
2002-12-24,4.547
2002-12-25,4.473
2002-12-26,4.451
2002-12-27,4.419
2002-12-28,4.315
2002-12-29,4.291
2002-12-30,4.202
2002-12-31,4.061
2003-01-01,4.02
2003-01-02,3.94
2003-01-03,3.954
2003-01-04,3.971
2003-01-05,4.158
2003-01-06,4.204
2003-01-07,4.242
2003-01-08,4.369
2003-01-09,4.294
2003-01-10,4.193
2003-01-11,4.175
2003-01-12,4.064
2003-01-13,4.059
2003-01-14,3.918
2003-01-15,3.894
2003-01-16,3.912
2003-01-17,3.574
2003-01-18,3.411
2003-01-19,3.164
2003-01-20,2.986
2003-01-21,2.353
2003-01-22,1.584
2003-01-23,1.22
2003-01-24,1.195
2003-01-25,0.878
2003-01-26,0.29
2003-01-27,0.179
2003-01-28,-0.001
2003-01-29,-0.067
2003-01-30,-0.073
2003-01-31,-0.042
2003-02-01,0.036
2003-02-02,0.1
2003-02-03,0.043
2003-02-04,-0.01
2003-02-05,0.02
2003-02-06,-0.112
2003-02-07,-0.239
2003-02-08,-0.27
2003-02-09,-0.355
2003-02-10,-0.351
2003-02-11,-0.395
2003-02-12,-0.472
2003-02-13,-0.503
2003-02-14,-0.622
2003-02-15,-0.718
2003-02-16,-0.817
2003-02-17,-0.926
2003-02-18,-1.014
2003-02-19,-1
2003-02-20,-0.923
2003-02-21,-0.828
2003-02-22,-0.71
2003-02-23,-0.596
2003-02-24,-0.554
2003-02-25,-0.486
2003-02-26,-0.532
2003-02-27,-0.742
2003-02-28,-0.815
2003-03-01,-0.91
2003-03-02,-0.986
2003-03-03,-0.782
2003-03-04,-0.847
2003-03-05,-0.948
2003-03-06,-0.955
2003-03-07,-0.954
2003-03-08,-1.03
2003-03-09,-1.069
2003-03-10,-1.096
2003-03-11,-1.159
2003-03-12,-1.17
2003-03-13,-1.11
2003-03-14,-1.123
2003-03-15,-1.129
2003-03-16,-1.081
2003-03-17,-0.864
2003-03-18,-0.866
2003-03-19,-0.983
2003-03-20,-0.969
2003-03-21,-0.921
2003-03-22,-0.627
2003-03-23,-0.39
2003-03-24,-0.581
2003-03-25,-0.409
2003-03-26,-0.321
2003-03-27,-0.281
2003-03-28,-0.264
2003-03-29,-0.174
2003-03-30,-0.089
2003-03-31,0.045
2003-04-01,0.164
2003-04-02,0.284
2003-04-03,0.657
2003-04-04,0.675
2003-04-05,0.465
2003-04-06,0.461
2003-04-07,0.486
2003-04-08,0.516
2003-04-09,0.563
2003-04-10,0.708
2003-04-11,0.897
2003-04-12,1.076
2003-04-13,1.023
2003-04-14,1.058
2003-04-15,1.012
2003-04-16,0.89
2003-04-17,0.931
2003-04-18,1.116
2003-04-19,1.131
2003-04-20,1.173
2003-04-21,1.266
2003-04-22,1.327
2003-04-23,1.449
2003-04-24,1.634
2003-04-25,2.188
2003-04-26,2.529
2003-04-27,2.222
2003-04-28,2.124
2003-04-29,2.126
2003-04-30,2.324
2003-05-01,2.779
2003-05-02,2.621
2003-05-03,2.75
2003-05-04,2.853
2003-05-05,3.348
2003-05-06,3.567
2003-05-07,3.328
2003-05-08,3.492
2003-05-09,3.661
2003-05-10,3.554
2003-05-11,3.652
2003-05-12,3.914
2003-05-13,4.03
2003-05-14,4.576
2003-05-15,4.836
2003-05-16,4.633
2003-05-17,4.97
2003-05-18,5.367
2003-05-19,5.551
2003-05-20,5.829
2003-05-21,6.311
2003-05-22,6.57
2003-05-23,6.405
2003-05-24,6.337
2003-05-25,6.145
2003-05-26,5.946
2003-05-27,6.317
2003-05-28,6.312
2003-05-29,6.409
2003-05-30,6.41
2003-05-31,6.94
2003-06-01,7.2
2003-06-02,6.49
2003-06-03,6.405
2003-06-04,6.697
2003-06-05,6.909
2003-06-06,6.925
2003-06-07,7.423
2003-06-08,7.514
2003-06-09,7.396
2003-06-10,7.656
2003-06-11,8.125
2003-06-12,8.331
2003-06-13,9.192
2003-06-14,8.971
2003-06-15,8.383
2003-06-16,8.449
2003-06-17,8.555
2003-06-18,8.614
2003-06-19,8.86
2003-06-20,9.472
2003-06-21,10.579
2003-06-22,11.156
2003-06-23,11.628
2003-06-24,12.066
2003-06-25,12.171
2003-06-26,12.32
2003-06-27,12.263
2003-06-28,12.493
2003-06-29,13.17
2003-06-30,13.557
2003-07-01,13.418
2003-07-02,13.495
2003-07-03,13.694
2003-07-04,13.402
2003-07-05,13.635
2003-07-06,13.845
2003-07-07,14.323
2003-07-08,14.815
2003-07-09,14.717
2003-07-10,15.02
2003-07-11,15.026
2003-07-12,14.612
2003-07-13,14.732
2003-07-14,14.984
2003-07-15,15.173
2003-07-16,15.41
2003-07-17,15.714
2003-07-18,16.067
2003-07-19,16.224
2003-07-20,16.671
2003-07-21,17.11
2003-07-22,17.205
2003-07-23,16.969
2003-07-24,16.682
2003-07-25,16.501
2003-07-26,16.339
2003-07-27,16.238
2003-07-28,15.826
2003-07-29,15.57
2003-07-30,16.193
2003-07-31,16.974
2003-08-01,17.392
2003-08-02,17.232
2003-08-03,17.338
2003-08-04,17.975
2003-08-05,17.808
2003-08-06,17.61
2003-08-07,17.363
2003-08-08,17.302
2003-08-09,16.955
2003-08-10,16.912
2003-08-11,16.379
2003-08-12,15.761
2003-08-13,16.508
2003-08-14,16.542
2003-08-15,16.846
2003-08-16,17.001
2003-08-17,16.38
2003-08-18,16.566
2003-08-19,16.966
2003-08-20,16.87
2003-08-21,17.505
2003-08-22,17.399
2003-08-23,16.961
2003-08-24,16.775
2003-08-25,16.523
2003-08-26,16.846
2003-08-27,16.987
2003-08-28,16.956
2003-08-29,16.872
2003-08-30,16.597
2003-08-31,16.394
2003-09-01,16.331
2003-09-02,16.105
2003-09-03,16.084
2003-09-04,16.066
2003-09-05,15.914
2003-09-06,16.228
2003-09-07,16.364
2003-09-08,16.35
2003-09-09,16.279
2003-09-10,16.148
2003-09-11,15.986
2003-09-12,15.926
2003-09-13,16.016
2003-09-14,16.27
2003-09-15,16.602
2003-09-16,16.978
2003-09-17,17.314
2003-09-18,17.44
2003-09-19,17.741
2003-09-20,17.858
2003-09-21,17.971
2003-09-22,18.193
2003-09-23,18.293
2003-09-24,17.971
2003-09-25,17.989
2003-09-26,18.116
2003-09-27,18.176
2003-09-28,17.93
2003-09-29,17.251
2003-09-30,17.254
2003-10-01,17.269
2003-10-02,17.071
2003-10-03,16.76
2003-10-04,16.367
2003-10-05,16.215
2003-10-06,15.893
2003-10-07,15.511
2003-10-08,15.092
2003-10-09,15.025
2003-10-10,15.009
2003-10-11,15.127
2003-10-12,15.266
2003-10-13,15.232
2003-10-14,15.105
2003-10-15,14.894
2003-10-16,14.293
2003-10-17,13.737
2003-10-18,13.318
2003-10-19,13.103
2003-10-20,12.797
2003-10-21,12.429
2003-10-22,12.063
2003-10-23,12.031
2003-10-24,11.812
2003-10-25,11.565
2003-10-26,11.446
2003-10-27,11.471
2003-10-28,11.467
2003-10-29,11.478
2003-10-30,11.407
2003-10-31,11.181
2003-11-01,11.193
2003-11-02,11.178
2003-11-03,11.151
2003-11-04,11.108
2003-11-05,11.024
2003-11-06,11.048
2003-11-07,11.08
2003-11-08,10.978
2003-11-09,10.347
2003-11-10,9.943
2003-11-11,9.738
2003-11-12,9.671
2003-11-13,9.667
2003-11-14,9.624
2003-11-15,9.349
2003-11-16,9.121
2003-11-17,8.992
2003-11-18,8.947
2003-11-19,8.945
2003-11-20,8.987
2003-11-21,8.997
2003-11-22,9.044
2003-11-23,9.051
2003-11-24,9.092
2003-11-25,9.098
2003-11-26,9.039
2003-11-27,8.911
2003-11-28,8.866
2003-11-29,8.88
2003-11-30,8.71
2003-12-01,8.518
2003-12-02,8.266
2003-12-03,7.993
2003-12-04,7.734
2003-12-05,7.527
2003-12-06,7.367
2003-12-07,7.398
2003-12-08,7.538
2003-12-09,7.628
2003-12-10,7.585
2003-12-11,7.486
2003-12-12,7.412
2003-12-13,7.204
2003-12-14,6.849
2003-12-15,6.604
2003-12-16,6.638
2003-12-17,6.717
2003-12-18,6.659
2003-12-19,6.474
2003-12-20,6.097
2003-12-21,5.791
2003-12-22,5.718
2003-12-23,5.638
2003-12-24,5.584
2003-12-25,5.6
2003-12-26,5.564
2003-12-27,5.471
2003-12-28,5.482
2003-12-29,5.423
2003-12-30,5.176
2003-12-31,5.012
2004-01-01,4.69
2004-01-02,4.445
2004-01-03,4.259
2004-01-04,4.27
2004-01-05,4.17
2004-01-06,4.037
2004-01-07,3.875
2004-01-08,3.656
2004-01-09,3.47
2004-01-10,3.271
2004-01-11,3.034
2004-01-12,2.809
2004-01-13,2.681
2004-01-14,2.55
2004-01-15,2.329
2004-01-16,2.175
2004-01-17,2.063
2004-01-18,2.075
2004-01-19,2.036
2004-01-20,1.722
2004-01-21,1.485
2004-01-22,1.425
2004-01-23,1.389
2004-01-24,1.095
2004-01-25,0.699
2004-01-26,0.45
2004-01-27,0.371
2004-01-28,0.276
2004-01-29,0.124
2004-01-30,0.021
2004-01-31,-0.121
2004-02-01,-0.245
2004-02-02,-0.176
2004-02-03,-0.185
2004-02-04,-0.172
2004-02-05,-0.203
2004-02-06,-0.249
2004-02-07,-0.133
2004-02-08,-0.201
2004-02-09,-0.283
2004-02-10,-0.31
2004-02-11,-0.378
2004-02-12,-0.458
2004-02-13,-0.607
2004-02-14,-0.609
2004-02-15,-0.616
2004-02-16,-0.836
2004-02-17,-1.06
2004-02-18,-1.247
2004-02-19,-0.89
2004-02-20,-0.381
2004-02-21,-0.205
2004-02-22,-0.198
2004-02-23,-0.157
2004-02-24,-0.141
2004-02-25,-0.073
2004-02-26,-0.05
2004-02-27,-0.017
2004-02-28,-0.02
2004-02-29,-0.042
2004-03-01,0.044
2004-03-02,0.042
2004-03-03,0.102
2004-03-04,0.175
2004-03-05,0.282
2004-03-06,0.28
2004-03-07,0.273
2004-03-08,0.257
2004-03-09,0.223
2004-03-10,0.393
2004-03-11,0.351
2004-03-12,0.442
2004-03-13,0.492
2004-03-14,0.58
2004-03-15,0.577
2004-03-16,0.614
2004-03-17,0.53
2004-03-18,0.368
2004-03-19,0.364
2004-03-20,0.325
2004-03-21,0.338
2004-03-22,0.484
2004-03-23,0.484
2004-03-24,0.539
2004-03-25,0.727
2004-03-26,0.789
2004-03-27,0.87
2004-03-28,0.942
2004-03-29,0.908
2004-03-30,1.028
2004-03-31,1.285
2004-04-01,1.453
2004-04-02,1.322
2004-04-03,1.435
2004-04-04,1.809
2004-04-05,1.799
2004-04-06,1.82
2004-04-07,1.902
2004-04-08,1.985
2004-04-09,2.189
2004-04-10,2.061
2004-04-11,2.027
2004-04-12,2.068
2004-04-13,2.067
2004-04-14,1.953
2004-04-15,2.045
2004-04-16,2.063
2004-04-17,2.071
2004-04-18,2.214
2004-04-19,2.383
2004-04-20,2.336
2004-04-21,2.6
2004-04-22,2.545
2004-04-23,2.561
2004-04-24,2.53
2004-04-25,2.483
2004-04-26,2.531
2004-04-27,2.58
2004-04-28,2.822
2004-04-29,2.901
2004-04-30,2.893
2004-05-01,3.254
2004-05-02,3.516
2004-05-03,3.58
2004-05-04,3.479
2004-05-05,3.386
2004-05-06,3.618
2004-05-07,3.611
2004-05-08,3.507
2004-05-09,3.552
2004-05-10,3.966
2004-05-11,3.949
2004-05-12,4.562
2004-05-13,4.598
2004-05-14,4.747
2004-05-15,4.738
2004-05-16,4.729
2004-05-17,4.906
2004-05-18,5.036
2004-05-19,4.692
2004-05-20,5.268
2004-05-21,5.164
2004-05-22,5.16
2004-05-23,5.507
2004-05-24,5.622
2004-05-25,5.479
2004-05-26,5.541
2004-05-27,5.807
2004-05-28,6.19
2004-05-29,6.547
2004-05-30,6.019
2004-05-31,6.107
2004-06-01,6.64
2004-06-02,7.122
2004-06-03,7.006
2004-06-04,7.01
2004-06-05,7.358
2004-06-06,7.842
2004-06-07,7.55
2004-06-08,7.675
2004-06-09,7.808
2004-06-10,8.065
2004-06-11,8.069
2004-06-12,8.224
2004-06-13,8.74
