"Date","40 m","47 m","56 m","66 m","78 m","92 m","110 m","131 m","156 m"
2013-09-25,8.96,8.02,6.56,5.62,6.26,7.26,9.43,12.05,10.95
2013-09-26,9.02,8,6.5,5.61,6.32,7.39,9.41,12.11,11
2013-09-27,9.01,7.88,6.34,5.64,6.42,7.52,9.34,12.04,11.06
2013-09-28,9.07,7.92,6.25,5.76,6.56,7.63,9.25,11.88,11.08
2013-09-29,9.04,7.95,6.21,5.82,6.68,7.73,9.41,11.86,11.06
2013-09-30,8.96,7.92,6.27,5.86,6.76,7.8,9.68,12.01,11.06
2013-10-01,9.05,8.02,6.4,5.83,6.81,7.84,9.74,12.15,11.08
2013-10-02,9,7.98,6.39,5.81,6.87,7.92,9.73,12.2,11.1
2013-10-03,9.01,8,6.26,5.76,6.89,7.97,9.72,12.21,11.11
2013-10-04,9.15,8.06,6.11,5.7,6.9,7.98,9.69,12.22,11.09
2013-10-05,9.44,8.21,6.08,5.63,6.88,7.94,9.51,12.13,11.09
2013-10-06,9.49,8.22,6.14,5.62,6.88,7.89,9.26,11.83,11.12
2013-10-07,9.49,8.17,6.14,5.64,6.89,7.86,9.18,11.58,11.06
2013-10-08,9.5,8.3,6.3,5.67,6.9,7.84,9.27,11.46,10.97
2013-10-09,9.5,8.33,6.31,5.69,6.89,7.83,9.51,11.61,10.92
2013-10-10,9.67,8.49,6.68,5.71,6.85,7.78,9.52,11.75,10.91
2013-10-11,9.65,8.51,6.78,5.71,6.84,7.76,9.43,11.79,10.89
2013-10-12,9.78,8.6,7.04,5.73,6.81,7.75,9.22,11.68,10.89
2013-10-13,10.02,8.81,7.18,5.69,6.8,7.76,9.07,11.42,10.87
2013-10-14,10.08,8.86,7.3,5.78,6.81,7.8,9.16,11.35,10.84
2013-10-15,10.14,8.95,7.31,5.95,6.81,7.84,9.4,11.48,10.81
2013-10-16,10.34,9.07,7.39,6.1,6.79,7.84,9.52,11.67,10.78
2013-10-17,10.52,9.22,7.6,6.07,6.78,7.86,9.44,11.71,10.79
2013-10-18,10.54,9.26,7.58,6.12,6.79,7.91,9.49,11.78,10.75
2013-10-19,10.76,9.49,7.61,6.25,6.82,7.95,9.55,11.89,10.66
2013-10-20,11.12,9.74,7.64,6.21,6.82,7.93,9.52,11.93,10.6
2013-10-21,11.21,9.78,7.79,6.11,6.84,7.92,9.43,11.89,10.66
2013-10-22,11.29,9.81,7.73,6.05,6.85,7.9,9.4,11.9,10.66
2013-10-23,11.32,9.89,7.88,6.01,6.85,7.86,9.26,11.74,10.79
2013-10-24,11.2,9.82,7.89,5.94,6.84,7.86,9.26,11.61,10.82
2013-10-25,11.11,9.84,7.95,6.06,6.81,7.86,9.4,11.63,10.78
2013-10-26,11.28,9.98,7.98,6.23,6.75,7.82,9.41,11.68,10.7
2013-10-27,11.4,10.08,8.08,6.22,6.71,7.77,9.25,11.6,10.69
2013-10-28,11.44,10.13,8.09,6.17,6.69,7.77,9.2,11.54,10.68
2013-10-29,11.51,10.16,8.05,6.21,6.66,7.74,9.25,11.51,10.67
2013-10-30,11.65,10.23,8.15,6.2,6.64,7.68,9.17,11.36,10.67
2013-10-31,11.67,10.26,8.18,6.11,6.64,7.66,9.18,11.22,10.64
2013-11-01,11.72,10.33,8.32,6.05,6.61,7.63,9.28,11.18,10.62
2013-11-02,11.61,10.29,8.32,6.11,6.59,7.64,9.42,11.35,10.53
2013-11-03,11.88,10.53,8.44,6.3,6.49,7.6,9.46,11.46,10.51
2013-11-04,12.27,10.84,8.58,6.25,6.45,7.48,9.18,11.3,10.6
2013-11-05,12.42,10.91,8.68,6.25,6.51,7.39,8.84,11.04,10.63
2013-11-06,12.23,10.82,8.82,6.13,6.52,7.36,8.88,10.91,10.51
2013-11-07,12.13,10.8,8.92,6.06,6.51,7.36,9.1,10.88,10.44
2013-11-08,11.89,10.56,8.84,6.12,6.45,7.38,9.29,10.98,10.35
2013-11-09,11.88,10.54,8.74,6.22,6.37,7.39,9.37,11.01,10.29
2013-11-10,12.02,10.69,8.73,6.25,6.33,7.35,9.2,10.89,10.28
2013-11-11,12.16,10.84,8.91,6.28,6.36,7.34,8.96,10.7,10.33
2013-11-12,11.91,10.65,8.7,6.14,6.34,7.43,9.12,10.61,10.31
2013-11-13,12.02,10.87,8.61,6.06,6.31,7.44,9.26,10.6,10.25
2013-11-14,12.05,10.86,8.49,5.98,6.28,7.39,9.28,10.62,10.14
2013-11-15,11.94,10.71,8.46,5.91,6.28,7.32,9.17,10.62,10.04
2013-11-16,11.79,10.55,8.38,5.87,6.29,7.25,9.05,10.57,10.03
2013-11-17,11.62,10.45,8.34,5.86,6.28,7.22,8.98,10.47,10.08
2013-11-18,11.52,10.49,8.3,5.86,6.28,7.22,9.01,10.38,10.11
2013-11-19,11.48,10.5,8.39,5.88,6.26,7.23,9.06,10.39,10.09
2013-11-20,11.24,10.28,8.24,5.95,6.22,7.28,9.17,10.62,9.96
2013-11-21,11.22,10.4,8.24,6.01,6.16,7.22,9.08,10.76,10.1
2013-11-22,10.65,10.46,8.49,6.06,6.17,7.05,8.6,10.54,10.18
2013-11-23,10.65,10.39,8.62,6.03,6.25,7.02,8.39,10.25,10.17
2013-11-24,10.64,10.29,8.5,5.95,6.23,7.06,8.63,10.28,10.13
2013-11-25,10.34,10.21,8.26,5.98,6.19,7.09,8.85,10.5,10.01
2013-11-26,9.6,9.85,8.06,5.94,6.13,7.06,8.94,10.61,9.97
2013-11-27,9.49,9.7,8,5.84,6.1,6.96,8.75,10.54,10.03
2013-11-28,9.78,9.64,8.01,5.87,6.15,6.91,8.57,10.38,10.05
2013-11-29,9.44,9.42,7.59,5.8,6.14,7,8.86,10.36,9.77
2013-11-30,9.21,9.36,7.76,5.86,6.06,6.92,8.85,10.33,9.76
2013-12-01,9.09,9.26,7.65,5.83,6.03,6.81,8.65,10.22,9.86
2013-12-02,9.21,9.25,7.73,5.88,6.05,6.75,8.48,10.11,9.94
2013-12-03,9.4,9.27,7.87,5.88,6.05,6.75,8.51,10.03,9.95
2013-12-04,9.44,9.26,8.07,6.04,6.1,6.87,8.67,9.98,9.86
2013-12-05,9.12,8.92,8.17,6.22,6.2,7.16,9.01,9.96,9.67
2013-12-06,8.56,8.84,8.38,6.36,6.33,7.32,8.99,9.93,9.59
2013-12-07,8.52,8.88,8.27,6.39,6.51,7.5,8.94,9.88,9.59
2013-12-08,8.55,8.88,8.22,6.45,6.71,7.71,8.88,9.84,9.6
2013-12-09,8.06,8.73,8.06,6.48,6.86,7.88,8.86,9.81,9.61
2013-12-10,7.97,8.65,8.02,6.53,6.97,8.06,8.82,9.77,9.69
2013-12-11,8.12,8.7,7.85,6.59,7.1,8.27,9.01,9.74,9.68
2013-12-12,7.93,8.68,7.75,6.57,7.09,8.3,9.15,9.75,9.61
2013-12-13,7.95,8.67,7.79,6.57,7.03,8.26,9.1,9.81,9.6
2013-12-14,7.43,8.52,7.76,6.57,7.04,8.31,9.06,9.82,9.62
2013-12-15,6.66,8.03,7.74,6.56,7,8.24,9.03,9.79,9.72
2013-12-16,6.96,7.97,7.8,6.6,7.05,8.37,9.1,9.71,9.82
2013-12-17,6.84,7.85,7.72,6.65,7.11,8.48,9.35,9.66,9.62
2013-12-18,6.41,7.34,7.67,6.67,7.03,8.35,9.38,9.7,9.53
2013-12-19,6.57,7.64,7.76,6.7,7.09,8.41,9.37,9.7,9.48
2013-12-20,6.23,7.43,7.63,6.72,7.18,8.53,9.39,9.64,9.31
2013-12-21,6.19,7.23,7.59,6.75,7.2,8.51,9.29,9.66,9.35
2013-12-22,6.6,7.46,7.66,6.76,7.32,8.67,9.28,9.59,9.35
2013-12-23,6.38,7.19,7.41,6.73,7.33,8.75,9.32,9.52,9.39
2013-12-24,6.88,7.47,7.44,6.76,7.4,8.83,9.29,9.48,9.48
2013-12-25,7.17,7.48,7.38,6.77,7.54,9,9.27,9.47,9.5
2013-12-26,7.13,7.41,7.31,6.75,7.58,9.04,9.27,9.48,9.52
2013-12-27,7.45,7.63,7.51,6.8,7.72,9.2,9.2,9.5,9.51
2013-12-28,7.29,7.45,7.44,6.78,7.82,9.34,9.13,9.62,9.42
2013-12-29,6.77,7.15,7.35,6.78,7.79,9.39,9.08,9.84,9.4
2013-12-30,6.29,6.95,7.29,6.81,7.71,9.4,9.12,9.95,9.58
2013-12-31,6.17,7.01,7.16,6.8,7.71,9.4,9.24,10.03,9.69
2014-01-01,6.06,6.95,7.14,6.84,7.7,9.3,9.31,10.09,9.75
2014-01-02,6,6.96,7.14,6.85,7.75,9.25,9.32,10.12,9.78
2014-01-03,5.65,6.75,7.14,6.88,7.72,9.13,9.25,10.09,9.86
2014-01-04,5.17,6.64,7.15,7.01,7.76,9.11,9.16,10,9.99
2014-01-05,5.38,6.8,7.36,7.04,7.85,9.15,9.3,10.08,10.02
2014-01-06,5.32,6.49,7.4,6.97,7.78,9.08,9.37,10.16,10.1
2014-01-07,5.4,6.38,7.52,6.97,7.78,9.13,9.37,10.2,10.15
2014-01-08,5.19,6.37,7.49,7.03,7.94,9.33,9.49,10.43,10.12
2014-01-09,4.64,5.51,7.23,7.05,7.91,9.28,9.5,10.72,10.24
2014-01-10,4.33,4.97,7.04,6.96,7.75,9.21,9.45,10.76,10.26
2014-01-11,4.39,4.86,6.96,6.95,7.64,9.15,9.38,10.66,10.3
2014-01-12,4.69,4.92,6.86,6.96,7.69,9.17,9.39,10.61,10.32
2014-01-13,4.37,4.72,6.95,6.93,7.82,9.29,9.48,10.8,10.34
2014-01-14,4.18,4.41,6.28,6.76,7.74,9.24,9.51,10.92,10.38
2014-01-15,4.16,4.36,6.46,6.79,7.72,9.28,9.44,10.9,10.39
2014-01-16,3.99,4.38,6.55,6.68,7.75,9.36,9.44,10.95,10.39
2014-01-17,4.05,4.34,6.43,6.64,7.68,9.4,9.56,10.94,10.41
2014-01-18,4.08,4.39,6.5,6.7,7.6,9.41,9.73,10.97,10.42
2014-01-19,4.17,4.39,6.44,6.68,7.53,9.36,9.89,11.03,10.43
2014-01-20,4.21,4.49,6.6,6.76,7.53,9.33,10.01,11.14,10.44
2014-01-21,4.02,4.6,6.64,6.71,7.56,9.3,10.08,11.34,10.45
2014-01-22,3.97,4.48,6.51,6.71,7.48,9.21,10.16,11.45,10.5
2014-01-23,3.97,4.82,6.79,6.83,7.51,9.19,10.23,11.44,10.57
2014-01-24,3.81,4.98,6.68,6.76,7.59,9.23,10.29,11.5,10.6
2014-01-25,3.76,4.8,6.5,6.72,7.57,9.2,10.33,11.54,10.64
2014-01-26,3.59,4.71,6.57,6.82,7.61,9.18,10.32,11.57,10.65
2014-01-27,3.52,5.15,6.67,6.76,7.71,9.27,10.37,11.67,10.68
2014-01-28,3.51,4.95,6.52,6.69,7.63,9.23,10.41,11.68,10.96
2014-01-29,3.74,4.99,6.5,6.67,7.54,9.17,10.44,11.64,11.07
2014-01-30,3.47,4.86,6.44,6.69,7.47,9.09,10.33,11.61,11.06
2014-01-31,3.57,4.93,6.42,6.61,7.45,9.03,10.33,11.56,11.02
2014-02-01,3.7,4.95,6.37,6.56,7.42,8.98,10.36,11.53,10.98
2014-02-02,3.62,4.82,6.28,6.52,7.37,8.89,10.37,11.52,10.92
2014-02-03,3.79,4.94,6.37,6.54,7.35,8.85,10.35,11.49,10.84
2014-02-04,3.92,5.01,6.36,6.49,7.35,8.8,10.28,11.47,10.77
2014-02-05,4.12,4.95,6.35,6.4,7.36,8.84,10.23,11.42,10.72
2014-02-06,3.99,4.75,6.34,6.33,7.35,8.88,10.24,11.38,10.67
2014-02-07,3.93,4.72,6.36,6.36,7.35,8.91,10.22,11.34,10.64
2014-02-08,3.88,4.71,6.38,6.35,7.36,8.98,10.19,11.28,10.58
2014-02-09,3.72,4.56,6.31,6.33,7.36,9.04,10.19,11.22,10.59
2014-02-10,3.33,4.27,6.2,6.38,7.36,9.02,10.21,11.19,10.7
2014-02-11,3.12,4.14,6.11,6.39,7.38,9.03,10.23,11.15,10.77
2014-02-12,3,4.11,6.03,6.37,7.42,9.05,10.26,11.1,10.78
2014-02-13,2.78,3.93,5.86,6.33,7.43,9.05,10.31,11.07,10.78
2014-02-14,2.78,3.66,5.71,6.32,7.49,9.08,10.33,11.06,10.78
2014-02-15,2.11,3.43,6.15,6.48,7.79,9.43,10.19,10.87,10.74
2014-02-16,1.84,3.14,5.32,6.27,7.67,9.5,10.21,10.65,10.74
2014-02-17,1.52,2.33,5.42,6.53,7.79,9.68,10.34,10.34,10.41
2014-02-18,1.88,2.42,5.31,6.45,7.73,9.74,10.38,10.4,10.34
2014-02-19,2.1,2.77,5.43,6.43,7.7,9.75,10.54,10.38,10.4
2014-02-20,2.1,3.17,5.65,6.56,7.88,9.88,10.49,10.18,10.38
2014-02-21,2.01,3.52,5.62,6.64,8.06,9.95,10.41,10.04,10.34
2014-02-22,2.07,3.21,5.42,6.62,8.02,9.93,10.43,10.1,10.29
2014-02-23,2.33,3.55,5.68,6.68,8.1,9.95,10.44,10.11,10.29
2014-02-24,2.35,3.47,5.56,6.59,8.06,9.93,10.47,10.13,10.26
2014-02-25,2.63,3.77,5.72,6.6,8.06,9.91,10.52,10.15,10.3
2014-02-26,2.67,3.73,5.68,6.58,8.14,9.91,10.52,10.12,10.29
2014-02-27,2.25,3.21,5.37,6.58,8.12,9.87,10.56,10.14,10.3
2014-02-28,2.31,3.42,5.62,6.7,8.11,9.83,10.59,10.18,10.33
2014-03-01,2.52,3.69,5.66,6.65,8.17,9.81,10.56,10.17,10.34
2014-03-02,2.36,3.38,5.42,6.6,8.15,9.77,10.56,10.19,10.33
2014-03-03,2.48,3.48,5.57,6.6,8.17,9.75,10.55,10.21,10.31
2014-03-04,2.32,3.35,5.44,6.54,8.15,9.73,10.54,10.24,10.29
2014-03-05,2.16,3.23,5.41,6.51,8.14,9.69,10.52,10.26,10.28
2014-03-06,2.06,3.26,5.38,6.44,8.12,9.66,10.48,10.23,10.26
2014-03-07,1.91,2.96,5.16,6.39,8.1,9.63,10.45,10.18,10.23
2014-03-08,1.95,3.04,5.26,6.39,8.1,9.61,10.4,10.1,10.18
2014-03-09,1.94,3.04,5.24,6.33,8.07,9.58,10.34,10.05,10.13
2014-03-10,1.9,2.95,5.19,6.3,8.06,9.57,10.28,10.01,10.1
2014-03-11,1.88,2.9,5.21,6.28,8.08,9.57,10.21,9.92,10.05
2014-03-12,1.82,2.76,5.17,6.26,8.11,9.6,10.13,9.81,9.96
2014-03-13,1.9,2.59,5.05,6.26,8.15,9.64,10.07,9.74,9.83
2014-03-14,1.79,2.46,5.16,6.53,8.37,9.7,9.92,9.53,9.56
2014-03-15,1.75,2.32,4.97,6.63,8.41,9.72,9.9,9.33,9.46
2014-03-16,1.93,2.32,5.15,6.76,8.48,9.76,9.95,9.25,9.38
2014-03-17,1.93,2.46,5.37,6.83,8.58,9.8,9.89,9.07,9.22
2014-03-18,1.92,2.36,5.11,6.73,8.53,9.8,9.85,9.02,9.13
2014-03-19,1.95,2.36,5.1,6.78,8.49,9.79,9.87,9.07,9.2
2014-03-20,2.04,2.45,4.94,6.72,8.49,9.78,9.89,9.18,9.31
2014-03-21,2.15,2.47,4.85,6.69,8.54,9.79,9.89,9.25,9.42
2014-03-22,2.17,2.58,5.05,6.8,8.6,9.83,9.87,9.23,9.38
2014-03-23,2.16,2.49,4.84,6.78,8.6,9.84,9.87,9.22,9.28
2014-03-24,2.18,2.48,4.97,6.8,8.54,9.82,9.87,9.26,9.17
2014-03-25,2.14,2.55,5.03,6.68,8.54,9.85,9.89,9.32,9.21
2014-03-26,2.15,2.56,4.88,6.59,8.52,9.82,9.95,9.4,9.26
2014-03-27,2.24,2.66,5.16,6.99,8.56,9.88,9.98,9.46,9.31
2014-03-28,2.05,2.68,5.5,6.92,8.6,10,9.9,9.32,9.25
2014-03-29,2.15,2.65,5.24,6.96,8.52,9.95,9.91,9.38,9.19
2014-03-30,2.27,2.94,5.85,7.1,8.49,9.9,9.96,9.48,9.24
2014-03-31,2.4,3.22,5.94,7.05,8.58,9.91,9.99,9.56,9.31
2014-04-01,2.62,3.49,6.13,7.17,8.71,10,9.97,9.53,9.34
2014-04-02,3.09,4.13,6.46,7.25,8.8,10.08,9.98,9.54,9.37
2014-04-03,3.25,4,6.37,7.34,8.96,10.16,9.96,9.56,9.44
2014-04-04,3.72,4.38,6.75,7.55,9.13,10.22,9.91,9.57,9.48
2014-04-05,3.98,4.53,6.69,7.61,9.31,10.32,9.89,9.63,9.45
2014-04-06,3.54,4.12,6.41,7.71,9.48,10.45,9.87,9.67,9.38
2014-04-07,2.98,3.8,6.2,7.89,9.64,10.58,9.79,9.57,9.32
2014-04-08,2.64,3.49,6.27,7.9,9.64,10.65,9.81,9.48,9.26
2014-04-09,2.7,3.48,6.35,7.82,9.72,10.67,9.84,9.42,9.18
2014-04-10,2.72,3.38,5.94,7.69,9.83,10.69,9.76,9.35,9.04
2014-04-11,2.81,3.19,5.57,7.71,9.82,10.67,9.79,9.4,9
2014-04-12,2.87,3.19,5.67,7.8,9.86,10.68,9.84,9.48,9.02
2014-04-13,2.92,3.32,5.67,7.78,9.86,10.64,9.89,9.48,9.14
2014-04-14,2.92,3.34,5.7,7.85,9.85,10.58,9.96,9.45,9.25
2014-04-15,2.86,3.36,5.63,8.04,9.97,10.58,9.92,9.44,9.32
2014-04-16,2.82,3.2,5.39,8.09,9.99,10.61,9.84,9.46,9.34
2014-04-17,2.83,3.3,5.5,8.13,9.93,10.58,9.75,9.54,9.32
2014-04-18,2.86,3.24,5.26,7.72,9.67,10.49,9.83,9.62,9.41
2014-04-19,2.93,3.42,5.33,7.62,9.59,10.44,9.9,9.63,9.49
2014-04-20,3.03,3.64,5.29,7.7,9.68,10.44,9.91,9.63,9.54
2014-04-21,3.04,3.44,5.23,7.65,9.66,10.46,9.95,9.68,9.59
2014-04-22,3.05,3.43,5.44,7.66,9.62,10.46,9.99,9.72,9.62
2014-04-23,3.07,3.6,5.5,7.57,9.52,10.41,10.04,9.76,9.64
2014-04-24,3.14,3.76,5.5,7.41,9.39,10.36,10.11,9.8,9.67
2014-04-25,3.36,4.1,5.64,7.32,9.41,10.36,10.12,9.84,9.71
2014-04-26,3.52,4.06,5.71,7.36,9.44,10.38,10.13,9.88,9.73
2014-04-27,3.61,4.04,5.75,7.59,9.47,10.37,10.13,9.91,9.74
2014-04-28,3.71,4.1,5.76,7.62,9.45,10.35,10.18,9.96,9.76
2014-04-29,4.15,4.27,5.66,7.41,9.29,10.33,10.2,10.03,9.81
2014-04-30,4.57,4.47,5.67,7.46,9.17,10.29,10.22,10.13,9.85
2014-05-01,4.61,4.64,5.87,7.63,9.26,10.33,10.23,10.16,9.88
2014-05-02,4.5,4.61,6.07,7.88,9.35,10.37,10.24,10.21,9.89
2014-05-03,4.36,4.46,6.13,7.95,9.41,10.41,10.29,10.27,9.89
2014-05-04,4.45,4.4,6.13,7.93,9.49,10.49,10.35,10.33,9.93
2014-05-05,4.66,4.54,6.19,7.98,9.6,10.58,10.36,10.35,9.99
2014-05-06,4.75,4.69,6.23,8.1,9.73,10.65,10.34,10.34,10.01
2014-05-07,4.69,4.76,6.01,7.93,9.68,10.66,10.33,10.39,10.01
2014-05-08,4.73,4.94,6.02,7.85,9.59,10.61,10.29,10.4,10.02
2014-05-09,4.86,5.17,6.04,7.78,9.55,10.55,10.24,10.39,10.03
2014-05-10,4.96,5.3,6.04,7.81,9.54,10.51,10.21,10.37,10.03
2014-05-11,5.07,5.45,6.18,7.95,9.59,10.49,10.18,10.37,9.95
2014-05-12,5.13,5.46,6.29,8.07,9.58,10.45,10.14,10.41,9.85
2014-05-13,5.2,5.55,6.42,8.13,9.48,10.38,10.1,10.42,9.93
2014-05-14,5.33,5.76,6.57,8.18,9.46,10.31,10.05,10.39,9.98
2014-05-15,5.46,5.93,6.75,8.16,9.45,10.27,10.02,10.37,10.02
2014-05-16,5.52,6.02,7.05,8.19,9.44,10.24,10.01,10.35,10.02
2014-05-17,5.48,5.96,7.22,8.24,9.42,10.23,9.99,10.36,10.02
2014-05-18,5.54,6.06,7.37,8.29,9.4,10.23,9.98,10.38,10.04
2014-05-19,5.68,6.22,7.51,8.3,9.42,10.27,9.96,10.4,10.06
2014-05-20,5.73,6.26,7.56,8.3,9.46,10.31,9.97,10.41,10.08
2014-05-21,5.85,6.4,7.71,8.36,9.51,10.34,10,10.4,10.08
2014-05-22,5.86,6.44,7.76,8.36,9.48,10.35,10.02,10.39,10.07
2014-05-23,6,6.56,7.84,8.37,9.46,10.35,10.03,10.38,10.03
2014-05-24,5.99,6.56,7.85,8.37,9.45,10.34,10.03,10.36,10
2014-05-25,5.97,6.56,7.86,8.37,9.43,10.33,10.02,10.33,10.02
2014-05-26,6.01,6.61,7.91,8.39,9.44,10.32,10.02,10.32,10.08
2014-05-27,6.15,6.74,8,8.43,9.52,10.35,10.03,10.31,10.11
2014-05-28,6.18,6.77,8.04,8.41,9.53,10.36,10.06,10.32,10.12
2014-05-29,6.18,6.76,8.05,8.39,9.51,10.34,10.05,10.29,10.09
2014-05-30,6.33,6.91,8.11,8.4,9.49,10.31,10.02,10.25,10.04
2014-05-31,6.46,7.02,8.09,8.36,9.46,10.26,9.99,10.2,10
2014-06-01,6.52,7.07,8.03,8.34,9.45,10.18,9.96,10.17,9.99
2014-06-02,6.59,7.11,7.95,8.39,9.5,10.12,9.92,10.17,10
2014-06-03,6.67,7.15,7.92,8.39,9.58,10.11,9.91,10.14,9.99
2014-06-04,6.76,7.21,7.92,8.3,9.58,10.09,9.92,10.12,9.98
2014-06-05,6.83,7.26,7.94,8.26,9.57,10.09,9.95,10.17,10
2014-06-06,6.86,7.24,7.95,8.23,9.54,10.09,9.98,10.2,10
2014-06-07,7,7.37,8.08,8.33,9.56,10.16,9.99,10.14,9.95
2014-06-08,7.01,7.35,8.17,8.27,9.48,10.12,10,10.1,9.91
2014-06-09,6.99,7.25,8.11,8.23,9.39,10.01,9.98,10.12,9.93
2014-06-10,7.1,7.32,8.11,8.28,9.4,9.93,9.93,10.14,9.97
2014-06-11,7.19,7.4,8.08,8.23,9.4,9.86,9.9,10.13,10.03
2014-06-12,7.15,7.39,8,8.13,9.34,9.75,9.87,10.1,10.06
2014-06-13,7.2,7.45,7.98,8.08,9.3,9.65,9.82,10.07,10.08
2014-06-14,7.29,7.49,7.96,7.95,9.24,9.55,9.77,10.06,10.1
2014-06-15,7.38,7.56,7.95,7.84,9.18,9.51,9.72,10.04,10.11
2014-06-16,7.48,7.6,7.98,7.66,9.09,9.49,9.69,10.03,10.11
2014-06-17,7.55,7.64,7.99,7.51,8.97,9.47,9.65,10.02,10.1
2014-06-18,7.5,7.58,7.94,7.45,8.87,9.41,9.6,10,10.1
2014-06-19,7.43,7.54,7.89,7.45,8.85,9.41,9.55,9.98,10.09
2014-06-20,7.46,7.56,7.87,7.3,8.79,9.42,9.53,9.95,10.06
2014-06-21,7.48,7.55,7.85,7.26,8.73,9.41,9.5,9.93,10.06
2014-06-22,7.48,7.54,7.82,7.24,8.68,9.38,9.47,9.92,10.08
2014-06-23,7.51,7.54,7.78,7.25,8.65,9.37,9.44,9.9,10.11
2014-06-24,7.55,7.55,7.76,7.24,8.61,9.36,9.42,9.89,10.14
2014-06-25,7.6,7.59,7.74,7.24,8.57,9.4,9.41,9.89,10.15
2014-06-26,7.64,7.62,7.7,7.21,8.54,9.46,9.41,9.91,10.14
2014-06-27,7.65,7.62,7.68,7.11,8.49,9.52,9.43,9.94,10.14
2014-06-28,7.68,7.64,7.65,7.1,8.46,9.56,9.45,9.95,10.15
2014-06-29,7.66,7.63,7.62,7.14,8.45,9.58,9.47,9.97,10.17
2014-06-30,7.62,7.6,7.6,7.15,8.46,9.59,9.49,9.99,10.18
2014-07-01,7.64,7.61,7.58,7.12,8.46,9.61,9.5,10.04,10.16
2014-07-02,7.66,7.61,7.55,7.07,8.45,9.62,9.5,10.12,10.09
2014-07-03,7.66,7.59,7.48,7.01,8.41,9.61,9.49,10.24,9.98
2014-07-04,7.62,7.54,7.42,6.93,8.35,9.59,9.48,10.33,9.98
2014-07-05,7.56,7.48,7.35,6.89,8.29,9.58,9.46,10.36,10.06
2014-07-06,7.52,7.45,7.33,6.98,8.33,9.68,9.41,10.49,9.92
2014-07-07,7.61,7.43,7.26,7.02,8.27,9.62,9.43,10.53,9.9
2014-07-08,7.65,7.43,7.2,6.93,8.13,9.52,9.43,10.38,10.02
2014-07-09,7.57,7.37,7.09,6.78,8.04,9.45,9.37,10.2,10.08
2014-07-10,7.49,7.32,7.02,6.67,7.96,9.33,9.26,10.04,10.07
2014-07-11,7.46,7.29,6.98,6.57,7.87,9.22,9.16,9.93,10.04
2014-07-12,7.44,7.26,6.94,6.51,7.77,9.13,9.11,9.82,10.04
2014-07-13,7.45,7.23,6.91,6.46,7.67,9.05,9.11,9.77,10.05
2014-07-14,7.45,7.18,6.88,6.39,7.57,8.97,9.12,9.79,10.04
2014-07-15,7.43,7.13,6.9,6.33,7.46,8.9,9.11,9.83,10.02
2014-07-16,7.45,7.1,6.94,6.29,7.35,8.85,9.08,9.91,10
2014-07-17,7.48,7.12,6.95,6.28,7.29,8.84,9.03,9.97,9.99
2014-07-18,7.51,7.13,6.87,6.23,7.28,8.86,8.99,10.05,9.96
2014-07-19,7.58,7.16,6.8,6.17,7.25,8.84,8.96,10.09,9.95
2014-07-20,7.62,7.17,6.73,6.17,7.23,8.83,8.94,10.04,10.04
2014-07-21,7.59,7.15,6.65,6.14,7.23,8.81,8.96,10.01,10.13
2014-07-22,7.56,7.12,6.59,6.07,7.23,8.77,9,10.07,10.21
2014-07-23,7.5,7.06,6.52,6,7.23,8.75,9.05,10.22,10.24
2014-07-24,7.54,7.06,6.49,6,7.25,8.75,9.09,10.41,10.17
2014-07-25,7.65,7.12,6.47,5.99,7.25,8.74,9.13,10.54,10.09
2014-07-26,7.69,7.11,6.43,6.01,7.26,8.72,9.18,10.52,10.12
2014-07-27,7.72,7.13,6.37,6.05,7.31,8.71,9.23,10.5,10.1
2014-07-28,7.75,7.17,6.35,6.04,7.35,8.68,9.29,10.51,10.06
2014-07-29,7.73,7.16,6.31,6.05,7.4,8.66,9.35,10.56,10.01
2014-07-30,7.68,7.12,6.28,6.07,7.44,8.67,9.42,10.68,9.98
2014-07-31,7.66,7.11,6.3,6.01,7.39,8.61,9.46,10.79,10.07
2014-08-01,7.59,7.06,6.28,5.99,7.34,8.53,9.48,10.85,10.19
2014-08-02,7.57,7.04,6.27,5.98,7.29,8.46,9.49,10.88,10.26
2014-08-03,7.59,7.05,6.28,5.95,7.24,8.4,9.47,10.91,10.3
2014-08-04,7.58,7.03,6.3,5.91,7.21,8.36,9.48,10.96,10.32
2014-08-05,7.6,7.04,6.33,5.86,7.17,8.32,9.49,11.01,10.36
2014-08-06,7.64,7.07,6.36,5.83,7.13,8.27,9.5,11.05,10.4
2014-08-07,7.69,7.1,6.42,5.81,7.08,8.22,9.51,11.1,10.45
2014-08-08,7.73,7.13,6.46,5.78,7.04,8.19,9.52,11.15,10.5
2014-08-09,7.79,7.19,6.5,5.75,7,8.16,9.55,11.21,10.57
2014-08-10,7.84,7.22,6.48,5.72,6.97,8.15,9.58,11.26,10.64
2014-08-11,7.93,7.27,6.45,5.71,6.96,8.12,9.58,11.31,10.71
2014-08-12,7.96,7.29,6.42,5.74,6.97,8.08,9.56,11.35,10.75
2014-08-13,7.95,7.32,6.44,5.75,6.98,8.04,9.57,11.4,10.77
2014-08-14,7.95,7.35,6.5,5.73,6.96,8.01,9.59,11.42,10.79
2014-08-15,7.96,7.39,6.55,5.72,6.94,8,9.64,11.43,10.81
2014-08-16,7.95,7.41,6.61,5.73,6.92,8.03,9.78,11.45,10.88
